lat,lon
37.92644984694337,139.13149743859245
37.92310883128167,139.13995160074523
37.937486287305816,139.1340176202024
37.925664938665,139.13190425680827
37.931229787888284,139.12784738185843
37.93583948850283,139.1383059752057
37.93567648218751,139.1299383319226
37.92876772517168,139.12268733826627
37.929525146171734,139.127307569264
37.9398940349787,139.12134333337696
37.93349194953958,139.1240395807538
37.93629276886236,139.12035337562
37.93805107938438,139.12906559833
37.93575179672459,139.13269080529903
37.92370358689907,139.12686584924757
37.93124341467475,139.1284076354301
37.922037883146295,139.13918418545688
