lat,lon,category,date,city_name,town_name
37.812919,139.112753,軽傷,2023-09-12 10:37,新潟市秋葉区,新潟市秋葉区北上新田
37.921647,139.132628,軽傷,2023-09-13 18:35,新潟市東区,新潟市東区柳ケ丘
37.738431,139.090600,死亡,2023-09-15 10:04,新潟市秋葉区,新潟市秋葉区天ケ沢
37.931889,139.090067,軽傷,2023-09-15 11:43,新潟市東区,新潟市東区鴎島町
37.852261,139.037550,軽傷,2023-09-16 12:00,新潟市江南区,新潟市江南区天野
37.910131,139.124442,死亡,2023-09-20 09:10,新潟市東区,新潟市東区新岡山２丁目
37.939294,139.103281,軽傷,2023-09-21 16:18,新潟市東区,新潟市東区有楽１丁目
37.794519,139.105897,軽傷,2023-09-28 08:40,新潟市秋葉区,新潟市秋葉区古田
37.803939,139.130600,軽傷,2023-09-28 17:35,新潟市秋葉区,新潟市秋葉区新町３丁目
37.806661,139.115317,軽傷,2023-09-28 19:23,新潟市秋葉区,新潟市秋葉区善道
37.913758,139.095044,軽傷,2023-09-29 11:29,新潟市東区,新潟市東区竹尾３丁目
37.869144,139.087758,軽傷,2023-09-29 12:35,新潟市江南区,新潟市江南区東早通１丁目
37.816206,139.083925,軽傷,2023-09-30 12:20,新潟市秋葉区,新潟市秋葉区北潟字川根
37.780367,139.120319,軽傷,2023-10-02 12:28,新潟市秋葉区,新潟市秋葉区中村
37.915322,139.096025,軽傷,2023-10-03 12:42,新潟市東区,新潟市東区竹尾３丁目
37.946631,139.092381,軽傷,2023-10-04 10:47,新潟市東区,新潟市東区空港西１丁目
37.750883,139.087406,軽傷,2023-10-04 13:45,新潟市秋葉区,新潟市秋葉区矢代田字舟戸
37.833100,139.105547,軽傷,2023-10-04 19:42,新潟市秋葉区,新潟市秋葉区車場５丁目
37.907167,139.085211,軽傷,2023-10-05 17:26,新潟市東区,新潟市東区紫竹卸新町
37.911100,139.123261,軽傷,2023-10-06 17:45,新潟市東区,新潟市東区岡山
37.874028,139.099842,重傷,2023-10-07 13:40,新潟市江南区,新潟市江南区五月町１丁目
37.889631,139.142686,軽傷,2023-10-08 08:35,新潟市江南区,新潟市江南区直り山
37.860619,139.128700,軽傷,2023-10-08 15:45,新潟市江南区,新潟市江南区砂岡５丁目
37.908944,139.097658,軽傷,2023-10-10 12:03,新潟市東区,新潟市東区竹尾
37.922578,139.099686,重傷,2023-10-10 17:49,新潟市東区,新潟市東区上木戸３丁目
37.804883,139.102017,軽傷,2023-10-10 19:11,新潟市秋葉区,新潟市秋葉区大鹿
37.752886,139.089014,軽傷,2023-10-11 07:30,新潟市秋葉区,新潟市秋葉区矢代田
37.825519,139.106828,軽傷,2023-10-11 15:05,新潟市秋葉区,新潟市秋葉区結
37.900106,139.098358,重傷,2023-10-12 09:25,新潟市東区,新潟市東区石山６丁目
37.917761,139.100533,重傷,2023-10-13 20:08,新潟市東区,新潟市東区上木戸４丁目
37.913953,139.102878,軽傷,2023-10-14 09:24,新潟市東区,新潟市東区はなみずき３丁目
37.904494,139.075211,軽傷,2023-10-14 19:35,新潟市東区,新潟市東区紫竹５丁目
37.936642,139.128033,軽傷,2023-10-16 17:05,新潟市東区,新潟市東区海老ケ瀬
37.924753,139.094011,軽傷,2023-10-19 10:10,新潟市東区,新潟市東区下木戸２丁目
37.905358,139.093311,軽傷,2023-10-19 12:12,新潟市東区,新潟市東区卸新町３丁目
37.917772,139.092603,重傷,2023-10-19 17:17,新潟市東区,新潟市東区牡丹山１丁目
37.912169,139.098350,軽傷,2023-10-21 10:58,新潟市東区,新潟市東区竹尾
37.875117,139.084739,軽傷,2023-10-21 16:18,新潟市江南区,新潟市江南区亀田工業団地３丁目
37.915428,139.086111,軽傷,2023-10-21 18:34,新潟市東区,新潟市東区中山６丁目
37.803361,139.102531,重傷,2023-10-22 21:40,新潟市秋葉区,新潟市秋葉区大鹿
37.869528,139.121472,死亡,2023-10-24 08:55,新潟市江南区,新潟市江南区亀田水道町４丁目
37.816222,139.083858,軽傷,2023-10-24 14:30,新潟市秋葉区,新潟市秋葉区北潟字川根
37.921658,139.134492,軽傷,2023-10-24 16:05,新潟市東区,新潟市東区中興野
37.787528,139.073475,重傷,2023-10-24 16:26,新潟市秋葉区,新潟市秋葉区出戸
37.944467,139.113492,軽傷,2023-10-27 10:55,新潟市東区,新潟市東区太平３丁目
37.869272,139.137467,軽傷,2023-10-27 18:41,新潟市江南区,新潟市江南区横越
37.901092,139.107231,軽傷,2023-10-27 18:45,新潟市東区,新潟市東区中野山
37.945661,139.094308,軽傷,2023-10-28 02:31,新潟市東区,新潟市東区浜谷町２丁目
37.853264,139.053692,軽傷,2023-10-28 15:47,新潟市江南区,新潟市江南区嘉木
37.881200,139.103300,軽傷,2023-10-30 18:38,新潟市江南区,新潟市江南区亀田大月２丁目
37.946303,139.109203,軽傷,2023-11-01 10:18,新潟市東区,新潟市東区太平３丁目
37.849239,139.112308,軽傷,2023-11-01 17:23,新潟市江南区,新潟市江南区二本木４丁目
37.915531,139.086056,軽傷,2023-11-01 17:37,新潟市東区,新潟市東区中山４丁目
37.868897,139.094628,軽傷,2023-11-02 10:43,新潟市江南区,新潟市江南区早苗３丁目
37.856719,139.146086,軽傷,2023-11-02 15:15,新潟市江南区,新潟市江南区横越中央２丁目
37.936375,139.087492,軽傷,2023-11-02 17:34,新潟市東区,新潟市東区上王瀬町
37.830003,139.114492,軽傷,2023-11-04 18:05,新潟市秋葉区,新潟市秋葉区田島
37.916397,139.088758,軽傷,2023-11-06 11:28,新潟市東区,新潟市東区中山４丁目
37.929497,139.116419,軽傷,2023-11-06 13:45,新潟市東区,新潟市東区新松崎１丁目
37.923075,139.129581,軽傷,2023-11-07 13:27,新潟市東区,新潟市東区海老ケ瀬
37.842042,139.120639,軽傷,2023-11-07 16:13,新潟市江南区,新潟市江南区二本木１丁目
37.933753,139.114172,軽傷,2023-11-07 16:40,新潟市東区,新潟市東区松崎
37.807783,139.150061,軽傷,2023-11-07 17:30,新潟市秋葉区,新潟市秋葉区中新田
37.935683,139.076258,軽傷,2023-11-07 21:52,新潟市東区,新潟市東区長者町
37.934508,139.077028,軽傷,2023-11-09 18:57,新潟市東区,新潟市東区大山１丁目
37.875417,139.116550,軽傷,2023-11-10 07:00,新潟市江南区,新潟市江南区北山
37.820356,139.099000,軽傷,2023-11-11 16:58,新潟市秋葉区,新潟市秋葉区福島
37.907378,139.075825,重傷,2023-11-13 00:54,新潟市東区,新潟市東区紫竹３丁目
37.942567,139.133828,軽傷,2023-11-14 21:27,新潟市東区,新潟市東区津島屋３丁目
37.870125,139.082325,重傷,2023-11-15 04:42,新潟市江南区,新潟市江南区亀田工業団地１丁目
37.753083,139.098283,重傷,2023-11-17 07:45,新潟市秋葉区,新潟市秋葉区矢代田
37.923811,139.092353,軽傷,2023-11-17 21:55,新潟市東区,新潟市東区牡丹山３丁目
37.905072,139.081136,軽傷,2023-11-18 09:53,新潟市東区,新潟市東区江南４丁目
37.836775,139.072519,重傷,2023-11-20 16:58,新潟市江南区,新潟市江南区酒屋町
37.946236,139.097961,軽傷,2023-11-20 20:00,新潟市東区,新潟市東区浜谷町２丁目
37.803192,139.102578,軽傷,2023-11-22 18:20,新潟市秋葉区,新潟市秋葉区大鹿
37.940275,139.079533,軽傷,2023-11-24 17:38,新潟市東区,新潟市東区秋葉１丁目
37.928444,139.099206,重傷,2023-11-24 19:33,新潟市東区,新潟市東区中木戸
37.934519,139.077025,軽傷,2023-11-25 08:34,新潟市東区,新潟市東区大山１丁目
37.853267,139.053669,重傷,2023-11-26 12:20,新潟市江南区,新潟市江南区嘉木
37.913031,139.097472,軽傷,2023-11-26 14:44,新潟市東区,新潟市東区竹尾４丁目
37.801681,139.103181,軽傷,2023-11-26 15:35,新潟市秋葉区,新潟市秋葉区大鹿
37.885125,139.135708,軽傷,2023-11-26 22:28,新潟市江南区,新潟市江南区西山
37.870764,139.091328,軽傷,2023-11-27 09:57,新潟市江南区,新潟市江南区早苗２丁目
37.908956,139.102297,軽傷,2023-11-27 10:48,新潟市東区,新潟市東区下場
37.803167,139.102569,軽傷,2023-11-27 16:42,新潟市秋葉区,新潟市秋葉区大鹿
37.861175,139.062589,軽傷,2023-11-28 16:05,新潟市江南区,新潟市江南区丸潟新田
37.938975,139.123342,軽傷,2023-11-29 07:06,新潟市東区,新潟市東区津島屋７丁目
37.919953,139.117192,軽傷,2023-11-29 17:20,新潟市東区,新潟市東区逢谷内３丁目
37.807264,139.126431,軽傷,2023-11-30 13:50,新潟市秋葉区,新潟市秋葉区下興野町
37.871756,139.096633,軽傷,2023-11-30 15:11,新潟市江南区,新潟市江南区亀田四ツ興野１丁目
37.883289,139.102186,重傷,2023-12-01 17:04,新潟市江南区,新潟市江南区亀田大月２丁目
37.898692,139.095550,重傷,2023-12-01 17:10,新潟市東区,新潟市東区石山６丁目
37.909139,139.090781,軽傷,2023-12-05 13:47,新潟市東区,新潟市東区竹尾１丁目
37.919608,139.115300,重傷,2023-12-06 20:15,新潟市東区,新潟市東区逢谷内２丁目
37.865022,139.075103,軽傷,2023-12-07 09:14,新潟市江南区,新潟市江南区亀田早通
37.936281,139.088814,軽傷,2023-12-07 16:52,新潟市東区,新潟市東区上王瀬町
37.870647,139.109933,重傷,2023-12-09 18:30,新潟市江南区,新潟市江南区東本町４丁目
37.855647,139.127667,重傷,2023-12-09 22:10,新潟市江南区,新潟市江南区横越
37.900294,139.080467,重傷,2023-12-12 06:00,新潟市東区,新潟市東区江南２丁目
37.900994,139.082039,重傷,2023-12-12 19:25,新潟市東区,新潟市東区江南３丁目
37.911811,139.088331,軽傷,2023-12-14 09:40,新潟市東区,新潟市東区竹尾２丁目
37.917864,139.094458,軽傷,2023-12-14 18:59,新潟市東区,新潟市東区牡丹山１丁目
37.870281,139.082117,軽傷,2023-12-15 13:54,新潟市江南区,新潟市江南区亀田工業団地１丁目
37.793272,139.114344,軽傷,2023-12-15 16:30,新潟市秋葉区,新潟市秋葉区新津
37.940750,139.113800,軽傷,2023-12-15 20:51,新潟市東区,新潟市東区有楽３丁目
37.877872,139.083378,軽傷,2023-12-17 12:36,新潟市江南区,新潟市江南区鵜ノ子
37.847386,139.029172,重傷,2023-12-19 16:51,新潟市江南区,新潟市江南区天野
37.847722,139.028950,重傷,2023-12-19 16:52,新潟市江南区,新潟市江南区天野
37.939886,139.107408,重傷,2023-12-20 12:20,新潟市東区,新潟市東区向陽２丁目
37.866556,139.089219,重傷,2023-12-20 17:16,新潟市江南区,新潟市江南区泥潟
37.899744,139.108561,軽傷,2023-12-22 08:36,新潟市東区,新潟市東区東中野山１丁目
37.935950,139.092689,軽傷,2023-12-22 13:12,新潟市東区,新潟市東区藤見町１丁目
37.738878,139.078392,軽傷,2023-12-22 17:50,新潟市秋葉区,新潟市秋葉区横川浜
37.876875,139.078433,軽傷,2023-12-23 21:15,新潟市江南区,新潟市江南区下早通柳田１丁目
37.759881,139.070017,軽傷,2023-12-24 13:00,新潟市秋葉区,新潟市秋葉区小須戸
37.906258,139.109906,軽傷,2023-12-24 17:18,新潟市東区,新潟市東区石山団地
37.794217,139.111653,軽傷,2023-12-29 14:50,新潟市秋葉区,新潟市秋葉区古田１丁目
37.779122,139.115486,軽傷,2023-12-29 18:39,新潟市秋葉区,新潟市秋葉区西島
37.933775,139.122406,軽傷,2023-12-30 12:25,新潟市東区,新潟市東区海老ケ瀬
37.777597,139.118478,軽傷,2023-12-31 15:13,新潟市秋葉区,新潟市秋葉区東島
37.941569,139.097242,重傷,2024-01-01 19:18,新潟市東区,新潟市東区物見山４丁目
37.919036,139.120931,軽傷,2024-01-02 09:24,新潟市東区,新潟市東区大形本町
37.777028,139.124383,重傷,2024-01-04 03:38,新潟市秋葉区,新潟市秋葉区東島
37.912225,139.097456,軽傷,2024-01-04 15:31,新潟市東区,新潟市東区竹尾１丁目
37.828614,139.114189,軽傷,2024-01-04 15:32,新潟市秋葉区,新潟市秋葉区田島
37.915317,139.084175,軽傷,2024-01-07 11:50,新潟市東区,新潟市東区中山５丁目
37.914647,139.080633,軽傷,2024-01-08 14:08,新潟市東区,新潟市東区中山５丁目
37.875289,139.103453,軽傷,2024-01-10 17:31,新潟市江南区,新潟市江南区西町３丁目
37.938814,139.084697,軽傷,2024-01-12 06:40,新潟市東区,新潟市東区秋葉１丁目
37.797603,139.148758,軽傷,2024-01-13 08:10,新潟市秋葉区,新潟市秋葉区東金沢
37.912717,139.099694,軽傷,2024-01-13 17:50,新潟市東区,新潟市東区竹尾
37.856681,139.052511,軽傷,2024-01-15 17:21,新潟市江南区,新潟市江南区丸潟新田
37.952228,139.088817,軽傷,2024-01-16 08:22,新潟市東区,新潟市東区平和町
37.858661,139.114783,軽傷,2024-01-16 08:27,新潟市江南区,新潟市江南区曙町２丁目
37.932064,139.073272,軽傷,2024-01-17 15:55,新潟市東区,新潟市東区松島２丁目
37.839011,139.133489,軽傷,2024-01-18 06:48,新潟市江南区,新潟市江南区木津工業団地
37.898239,139.083214,軽傷,2024-01-18 12:32,新潟市東区,新潟市東区東明１丁目
37.870331,139.089978,軽傷,2024-01-19 12:00,新潟市江南区,新潟市江南区鵜ノ子４丁目
37.923989,139.092314,軽傷,2024-01-20 14:47,新潟市東区,新潟市東区下木戸１丁目
37.936464,139.136839,軽傷,2024-01-21 16:25,新潟市東区,新潟市東区津島屋１丁目
37.867914,139.083153,軽傷,2024-01-22 09:46,新潟市江南区,新潟市江南区東早通４丁目
37.757289,139.067781,軽傷,2024-01-22 17:30,新潟市秋葉区,新潟市秋葉区小須戸
37.934697,139.131031,軽傷,2024-01-22 18:07,新潟市東区,新潟市東区津島屋８丁目
37.843103,139.116475,軽傷,2024-01-25 07:38,新潟市江南区,新潟市江南区二本木１丁目
37.921044,139.116281,軽傷,2024-01-25 08:40,新潟市東区,新潟市東区逢谷内２丁目
37.852883,139.112808,軽傷,2024-01-29 11:25,新潟市江南区,新潟市江南区城所
37.909056,139.100161,軽傷,2024-01-31 14:10,新潟市東区,新潟市東区竹尾
37.925222,139.123908,軽傷,2024-02-01 13:24,新潟市東区,新潟市東区海老ケ瀬
37.805917,139.113439,軽傷,2024-02-02 14:19,新潟市秋葉区,新潟市秋葉区新津
37.925100,139.098319,軽傷,2024-02-02 23:57,新潟市東区,新潟市東区上木戸１丁目
37.919558,139.093483,軽傷,2024-02-05 10:25,新潟市東区,新潟市東区牡丹山
37.855661,139.130228,軽傷,2024-02-06 09:45,新潟市江南区,新潟市江南区横越字上郷
37.921944,139.100067,軽傷,2024-02-07 07:33,新潟市東区,新潟市東区上木戸３丁目
37.868200,139.110408,軽傷,2024-02-07 16:00,新潟市江南区,新潟市江南区亀田新明町
37.867656,139.027336,重傷,2024-02-09 11:56,新潟市江南区,新潟市江南区祖父興野
37.854556,139.036553,軽傷,2024-02-09 18:17,新潟市江南区,新潟市江南区天野３丁目
37.894581,139.145558,重傷,2024-02-10 06:16,新潟市江南区,新潟市江南区大渕
37.923278,139.099319,軽傷,2024-02-13 08:15,新潟市東区,新潟市東区上木戸１丁目
37.926694,139.104236,軽傷,2024-02-13 09:10,新潟市東区,新潟市東区材木町
37.924503,139.115303,軽傷,2024-02-13 10:50,新潟市東区,新潟市東区大形本町３丁目
37.813411,139.100281,軽傷,2024-02-14 18:10,新潟市秋葉区,新潟市秋葉区北上
37.912058,139.097931,重傷,2024-02-15 00:04,新潟市東区,新潟市東区竹尾
37.803986,139.114883,軽傷,2024-02-15 09:00,新潟市秋葉区,新潟市秋葉区新津
37.930850,139.090353,軽傷,2024-02-16 17:40,新潟市東区,新潟市東区鴎島町
37.780742,139.174386,重傷,2024-02-19 11:58,新潟市秋葉区,新潟市秋葉区下新
37.912267,139.098444,軽傷,2024-02-19 16:15,新潟市東区,新潟市東区竹尾
37.894803,139.108356,軽傷,2024-02-21 11:40,新潟市東区,新潟市東区中野山
37.938817,139.087986,重傷,2024-02-24 15:55,新潟市東区,新潟市東区錦町
37.947708,139.117800,軽傷,2024-02-24 16:05,新潟市東区,新潟市東区根室新町
37.846217,139.140153,軽傷,2024-02-26 14:17,新潟市江南区,新潟市江南区横越
37.902767,139.103433,軽傷,2024-02-27 07:48,新潟市東区,新潟市東区中野山４丁目
37.946419,139.109489,重傷,2024-02-27 11:30,新潟市東区,新潟市東区河渡新町２丁目
37.934553,139.093264,軽傷,2024-02-27 15:40,新潟市東区,新潟市東区藤見町１丁目
37.904153,139.103942,重傷,2024-02-27 18:44,新潟市東区,新潟市東区中野山４丁目
37.910333,139.103675,重傷,2024-02-27 20:25,新潟市東区,新潟市東区中島
37.825542,139.099894,死亡,2024-02-29 01:16,新潟市秋葉区,新潟市秋葉区荻島
37.872639,139.088042,軽傷,2024-02-29 12:51,新潟市江南区,新潟市江南区鵜ノ子４丁目
37.873447,139.026386,軽傷,2024-03-02 06:57,新潟市江南区,新潟市江南区太右エ門新田
37.934481,139.131969,軽傷,2024-03-02 18:04,新潟市東区,新潟市東区海老ケ瀬
37.854067,139.088006,軽傷,2024-03-04 07:11,新潟市江南区,新潟市江南区早通３丁目
37.910642,139.124158,重傷,2024-03-06 17:31,新潟市東区,新潟市東区岡山
37.902958,139.075386,軽傷,2024-03-06 21:31,新潟市東区,新潟市東区紫竹山３丁目
37.859350,139.060467,軽傷,2024-03-07 07:26,新潟市江南区,新潟市江南区丸潟新田
37.763817,139.069814,軽傷,2024-03-09 12:35,新潟市秋葉区,新潟市秋葉区小須戸
37.922172,139.094781,軽傷,2024-03-09 19:12,新潟市東区,新潟市東区牡丹山３丁目
37.789350,139.121603,軽傷,2024-03-12 07:12,新潟市秋葉区,新潟市秋葉区吉岡町
37.914839,139.084100,軽傷,2024-03-12 19:40,新潟市東区,新潟市東区中山６丁目
37.860828,139.127278,軽傷,2024-03-14 10:55,新潟市江南区,新潟市江南区曙町４丁目
37.857639,139.137628,重傷,2024-03-15 10:05,新潟市江南区,新潟市江南区茜ケ丘
37.793300,139.078817,軽傷,2024-03-15 12:14,新潟市秋葉区,新潟市秋葉区川根
37.940294,139.079503,重傷,2024-03-16 09:15,新潟市東区,新潟市東区秋葉１丁目
37.917100,139.085361,軽傷,2024-03-16 11:20,新潟市東区,新潟市東区中山５丁目
37.802464,139.114497,重傷,2024-03-16 20:46,新潟市秋葉区,新潟市秋葉区美幸町３丁目
37.936586,139.088753,軽傷,2024-03-18 14:45,新潟市東区,新潟市東区上王瀬町
37.878189,139.103531,軽傷,2024-03-19 16:46,新潟市江南区,新潟市江南区亀田大月１丁目
37.850517,139.124828,軽傷,2024-03-19 18:05,新潟市江南区,新潟市江南区横越
37.904478,139.093439,軽傷,2024-03-21 07:08,新潟市東区,新潟市東区卸新町３丁目
37.913339,139.091308,軽傷,2024-03-23 07:45,新潟市東区,新潟市東区竹尾２丁目
37.918350,139.094025,軽傷,2024-03-24 12:25,新潟市東区,新潟市東区牡丹山１丁目
37.922025,139.125675,軽傷,2024-03-25 09:34,新潟市東区,新潟市東区大形本町５丁目
37.803164,139.102617,軽傷,2024-03-26 07:22,新潟市秋葉区,新潟市秋葉区大鹿
37.942478,139.093603,軽傷,2024-03-26 07:42,新潟市東区,新潟市東区物見山１丁目
37.869589,139.088181,軽傷,2024-03-28 15:00,新潟市江南区,新潟市江南区早苗４丁目
37.855875,139.141378,軽傷,2024-03-28 16:55,新潟市江南区,新潟市江南区茜ケ丘
37.914897,139.125717,軽傷,2024-03-28 22:08,新潟市東区,新潟市東区岡山
37.844319,139.112525,重傷,2024-03-28 22:10,新潟市江南区,新潟市江南区二本木４丁目
37.912722,139.099694,軽傷,2024-03-29 10:30,新潟市東区,新潟市東区竹尾
37.848317,139.141703,軽傷,2024-03-29 11:12,新潟市江南区,新潟市江南区横越
37.933917,139.120767,軽傷,2024-03-29 11:53,新潟市東区,新潟市東区新松崎３丁目
37.875811,139.083053,軽傷,2024-03-29 12:11,新潟市江南区,新潟市江南区下早通柳田１丁目
37.816764,139.066556,重傷,2024-04-02 05:15,新潟市秋葉区,新潟市秋葉区覚路津
37.934317,139.097567,重傷,2024-04-02 15:45,新潟市東区,新潟市東区藤見町２丁目
37.944647,139.108447,軽傷,2024-04-02 17:50,新潟市東区,新潟市東区太平４丁目
37.931969,139.139656,軽傷,2024-04-03 08:00,新潟市東区,新潟市東区一日市
37.921422,139.126956,軽傷,2024-04-09 08:20,新潟市東区,新潟市東区石動
37.854686,139.035594,軽傷,2024-04-10 07:20,新潟市江南区,新潟市江南区天野３丁目
37.880586,139.113139,軽傷,2024-04-10 08:45,新潟市江南区,新潟市江南区北山
37.838331,139.116056,軽傷,2024-04-10 16:31,新潟市秋葉区,新潟市秋葉区中野１丁目
37.795658,139.131744,軽傷,2024-04-11 07:55,新潟市秋葉区,新潟市秋葉区金沢町１丁目
37.834144,139.096544,軽傷,2024-04-11 18:58,新潟市秋葉区,新潟市秋葉区車場
37.876392,139.117894,軽傷,2024-04-13 08:47,新潟市江南区,新潟市江南区北山
37.940772,139.107203,重傷,2024-04-15 16:00,新潟市東区,新潟市東区向陽１丁目
37.874603,139.108458,軽傷,2024-04-16 12:25,新潟市江南区,新潟市江南区東本町２丁目
37.937561,139.088197,重傷,2024-04-16 13:15,新潟市東区,新潟市東区錦町
37.937683,139.088494,軽傷,2024-04-16 13:17,新潟市東区,新潟市東区小金町３丁目
37.934667,139.096586,軽傷,2024-04-16 13:24,新潟市東区,新潟市東区河渡１丁目
37.877144,139.111050,軽傷,2024-04-17 10:28,新潟市江南区,新潟市江南区亀田向陽
37.896739,139.147817,軽傷,2024-04-20 16:50,新潟市江南区,新潟市江南区大渕
37.939697,139.077297,軽傷,2024-04-22 10:58,新潟市東区,新潟市東区北葉町
37.914372,139.105411,軽傷,2024-04-23 07:44,新潟市東区,新潟市東区はなみずき３丁目
37.905653,139.114214,軽傷,2024-04-25 07:48,新潟市東区,新潟市東区東中野山５丁目
37.914014,139.097358,軽傷,2024-04-26 08:00,新潟市東区,新潟市東区竹尾４丁目
37.914464,139.106083,軽傷,2024-04-26 16:07,新潟市東区,新潟市東区はなみずき３丁目
37.874086,139.104281,軽傷,2024-04-26 16:10,新潟市江南区,新潟市江南区西町２丁目
37.921683,139.085903,軽傷,2024-04-26 16:54,新潟市東区,新潟市東区山木戸４丁目
37.900133,139.103808,軽傷,2024-04-29 10:42,新潟市東区,新潟市東区中野山６丁目
37.784753,139.114425,軽傷,2024-04-30 14:09,新潟市秋葉区,新潟市秋葉区程島
37.871594,139.086378,軽傷,2024-04-30 17:43,新潟市江南区,新潟市江南区亀田工業団地１丁目
37.853583,139.094906,軽傷,2024-05-02 08:42,新潟市江南区,新潟市江南区茅野山
37.806086,139.132161,軽傷,2024-05-02 11:30,新潟市秋葉区,新潟市秋葉区古田ノ内大野開
37.924819,139.104942,軽傷,2024-05-03 11:47,新潟市東区,新潟市東区上木戸２丁目
37.841131,139.121428,重傷,2024-05-04 18:18,新潟市江南区,新潟市江南区二本木１丁目
37.856375,139.103544,軽傷,2024-05-05 10:58,新潟市江南区,新潟市江南区茅野山１丁目
37.896369,139.111344,軽傷,2024-05-06 17:50,新潟市東区,新潟市東区若葉町１丁目
37.923164,139.129958,軽傷,2024-05-07 08:10,新潟市東区,新潟市東区海老ケ瀬
37.897456,139.113308,軽傷,2024-05-07 09:50,新潟市東区,新潟市東区若葉町１丁目
37.934139,139.122358,軽傷,2024-05-07 16:10,新潟市東区,新潟市東区木工新町
37.836458,139.104750,軽傷,2024-05-07 16:40,新潟市秋葉区,新潟市秋葉区車場５丁目
37.878272,139.112306,軽傷,2024-05-09 10:05,新潟市江南区,新潟市江南区亀田向陽
37.796989,139.124425,軽傷,2024-05-09 10:40,新潟市秋葉区,新潟市秋葉区新津本町３丁目
37.869425,139.087589,軽傷,2024-05-10 06:19,新潟市江南区,新潟市江南区東早通
37.934142,139.097858,重傷,2024-05-11 07:10,新潟市東区,新潟市東区藤見町２丁目
37.934464,139.128178,軽傷,2024-05-12 09:35,新潟市東区,新潟市東区海老ケ瀬
37.782867,139.148969,軽傷,2024-05-12 13:15,新潟市秋葉区,新潟市秋葉区草水町２丁目
37.915256,139.080294,軽傷,2024-05-13 12:14,新潟市東区,新潟市東区中山２丁目
37.940350,139.079611,軽傷,2024-05-13 17:45,新潟市東区,新潟市東区秋葉通２丁目
37.915817,139.080156,軽傷,2024-05-16 19:15,新潟市東区,新潟市東区中山２丁目
37.920239,139.117086,軽傷,2024-05-19 08:05,新潟市東区,新潟市東区逢谷内３丁目
37.868792,139.094642,軽傷,2024-05-20 12:10,新潟市江南区,新潟市江南区泉町３丁目
37.865022,139.109639,軽傷,2024-05-20 14:02,新潟市江南区,新潟市江南区元町１丁目
37.942831,139.086914,軽傷,2024-05-21 16:54,新潟市東区,新潟市東区宝町
37.901064,139.077764,軽傷,2024-05-22 10:10,新潟市東区,新潟市東区南紫竹１丁目
37.856972,139.151403,軽傷,2024-05-22 16:00,新潟市江南区,新潟市江南区横越中央３丁目
37.920436,139.099617,軽傷,2024-05-22 17:25,新潟市東区,新潟市東区牡丹山５丁目
